query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
495.2609762,HMDB0183858,"6-{3-carboxy-2-[(1E,3Z)-4-methyl-6-(2,6,6-trimethylcyclohex-1-en-1-yl)hexa-1,3,5-trien-1-yl]propoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183859,"3,4,5-trihydroxy-6-{[(4E,6Z)-3-(hydroxymethyl)-7-methyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183857,"3,4,5-trihydroxy-6-{[(4E,6Z,8E)-3-hydroxy-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183856,"6-{[(3E,5Z)-1-carboxy-2,6-dimethyl-8-(2,6,6-trimethylcyclohex-1-en-1-yl)octa-3,5,7-trien-2-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183863,"3,4,5-trihydroxy-6-{[(4E,6Z)-2-hydroxy-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183893,"3,4,5-trihydroxy-6-{[(4E,6Z)-9-(4-hydroxy-2,6,6-trimethylcyclohex-1-en-1-yl)-3,7-dimethylnona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183862,"6-{[(5Z)-1-carboxy-2,6-dimethyl-8-(2,6,6-trimethylcyclohex-1-en-1-yl)octa-3,5,7-trien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183868,"6-({2-[(3Z,5E)-8-carboxy-3,7-dimethylocta-1,3,5-trien-1-yl]-3,3-dimethylcyclohex-1-en-1-yl}methoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183889,"6-({3-[(3Z,5E)-8-carboxy-3,7-dimethylocta-1,3,5-trien-1-yl]-2,2,4-trimethylcyclohex-3-en-1-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183890,"3,4,5-trihydroxy-6-{[(4E,6Z)-9-(5-hydroxy-2,6,6-trimethylcyclohex-1-en-1-yl)-3,7-dimethylnona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183892,"6-({4-[(3Z,5E)-8-carboxy-3,7-dimethylocta-1,3,5-trien-1-yl]-3,5,5-trimethylcyclohex-3-en-1-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183886,"6-{[(4E,6Z)-3,7-dimethyl-9-{2,2,6-trimethyl-7-oxabicyclo[4.1.0]heptan-1-yl}nona-4,6,8-trienoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183883,"3,4,5-trihydroxy-6-{[(4E,6Z)-3-methyl-7-[3-(2,6,6-trimethylcyclohex-1-en-1-yl)oxiran-2-yl]octa-4,6-dienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183880,"3,4,5-trihydroxy-6-{[(4E)-3-methyl-5-{3-methyl-3-[(E)-2-(2,6,6-trimethylcyclohex-1-en-1-yl)ethenyl]oxiran-2-yl}pent-4-enoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183877,"3,4,5-trihydroxy-6-[(3-{3-[(1Z,3E)-2-methyl-4-(2,6,6-trimethylcyclohex-1-en-1-yl)buta-1,3-dien-1-yl]oxiran-2-yl}butanoyl)oxy]oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183875,"3,4,5-trihydroxy-6-{[(4E,6Z)-9-(3-hydroxy-2,6,6-trimethylcyclohex-1-en-1-yl)-3,7-dimethylnona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183874,"6-({3-[(3Z,5E)-8-carboxy-3,7-dimethylocta-1,3,5-trien-1-yl]-2,4,4-trimethylcyclohex-2-en-1-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183871,"6-{[(2E,4E)-7-carboxy-6-methyl-2-[(E)-2-(2,6,6-trimethylcyclohex-1-en-1-yl)ethenyl]hepta-2,4-dien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183872,"3,4,5-trihydroxy-6-{[(4E,6E)-7-(hydroxymethyl)-3-methyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183869,"3,4,5-trihydroxy-6-{[(4E,6Z)-9-[2-(hydroxymethyl)-6,6-dimethylcyclohex-1-en-1-yl]-3,7-dimethylnona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183866,"3,4,5-trihydroxy-6-{[(4E,6Z,8E)-9-[6-(hydroxymethyl)-2,6-dimethylcyclohex-1-en-1-yl]-3,7-dimethylnona-4,6,8-trienoyl]oxy}oxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0183865,"6-({2-[(3Z)-8-carboxy-3,7-dimethylocta-1,3,5-trien-1-yl]-1,3-dimethylcyclohex-2-en-1-yl}methoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H38O9,494.251582804,M+H,+,495.258859,4
495.2609762,HMDB0033655,"7,11-Bisdeacetylvaltrate 7-(3-methylpentanoate) 11-(3-hydroxy-3-methylbutanoate)",n/a,C26H38O9,494.251582814,M+H,+,495.258859,4
575.4179136,HMDB0183694,"6-[(24-carboxytetracosan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C31H58O9,574.408083448,M+H,+,575.415359,4
575.4179136,HMDB0183695,"3,4,5-trihydroxy-6-[(24-hydroxypentacosanoyl)oxy]oxane-2-carboxylic acid",n/a,C31H58O9,574.408083448,M+H,+,575.415359,4
575.4179136,HMDB0183700,"6-[(1-carboxytetracosyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C31H58O9,574.408083448,M+H,+,575.415359,4
575.4179136,HMDB0183698,"3,4,5-trihydroxy-6-[(25-hydroxypentacosanoyl)oxy]oxane-2-carboxylic acid",n/a,C31H58O9,574.408083448,M+H,+,575.415359,4
